timestamp,from_height,to_height,errors,time_taken
2023-05-13T00:00:12.575Z,472391,472391,0,0.31604745
2023-05-13T00:00:22.960Z,280502,280601,0,4200.943984111
2023-05-13T00:00:22.960Z,472234,472234,0,0.000077277
2023-05-13T00:00:23.371Z,472392,472392,0,0.302675037
2023-05-13T00:00:25.867Z,280402,280501,0,4726.668832131
2023-05-13T00:00:34.335Z,472393,472393,0,0.306611329
2023-05-13T00:00:44.902Z,472394,472394,0,0.156160204
2023-05-13T00:00:55.815Z,472395,472395,0,0.154294635
2023-05-13T00:01:06.790Z,472396,472396,0,0.254348946
2023-05-13T00:01:17.429Z,472397,472397,0,0.157319441
2023-05-13T00:01:28.103Z,472398,472398,0,0.155223384
2023-05-13T00:01:38.973Z,472399,472399,0,0.167799726
2023-05-13T00:01:49.702Z,472400,472400,0,0.161901366
2023-05-13T00:02:00.468Z,472401,472401,0,0.161069466
2023-05-13T00:02:11.144Z,472402,472402,0,0.160885269
2023-05-13T00:02:21.980Z,472403,472403,0,0.15660959
2023-05-13T00:02:32.886Z,472404,472404,0,0.155971347
2023-05-13T00:02:43.630Z,472405,472405,0,0.15853897
2023-05-13T00:02:54.311Z,472406,472406,0,0.154606924
2023-05-13T00:03:04.980Z,472407,472407,0,0.159075658
2023-05-13T00:03:16.078Z,472408,472408,0,0.157960186
2023-05-13T00:03:27.392Z,472409,472409,0,0.152596044
2023-05-13T00:03:38.225Z,472410,472410,0,0.155154489
2023-05-13T00:03:49.002Z,472411,472411,0,0.156873905
2023-05-13T00:03:59.818Z,472412,472412,0,0.15526842
2023-05-13T00:04:10.619Z,472413,472413,0,0.156613545
2023-05-13T00:04:21.490Z,472414,472414,0,0.154679975
2023-05-13T00:04:32.293Z,472415,472415,0,0.155455494
2023-05-13T00:04:43.027Z,472416,472416,0,0.155628074
2023-05-13T00:04:53.977Z,472417,472417,0,0.161194959
2023-05-13T00:05:04.761Z,472418,472418,0,0.151182754
2023-05-13T00:05:15.522Z,472419,472419,0,0.156077377
2023-05-13T00:05:26.266Z,472420,472420,0,0.162282236
2023-05-13T00:05:37.078Z,472421,472421,0,0.155629018
2023-05-13T00:05:48.060Z,472422,472422,0,0.15425372
2023-05-13T00:05:58.998Z,472423,472423,0,0.156052337
2023-05-13T00:06:09.962Z,472424,472424,0,0.155415257
2023-05-13T00:06:20.644Z,472425,472425,0,0.155513466
2023-05-13T00:06:31.421Z,472426,472426,0,0.156384506
2023-05-13T00:06:42.175Z,472427,472427,0,0.154928255
2023-05-13T00:06:52.945Z,472428,472428,0,0.149061192
2023-05-13T00:07:03.642Z,472429,472429,0,0.15552808
2023-05-13T00:07:14.537Z,472430,472430,0,0.154038176
2023-05-13T00:07:25.321Z,472431,472431,0,0.153404379
2023-05-13T00:07:36.134Z,472432,472432,0,0.154824977
2023-05-13T00:07:47.088Z,472433,472433,0,0.157559447
2023-05-13T00:07:57.935Z,472434,472434,0,0.156088036
2023-05-13T00:08:08.700Z,472435,472435,0,0.155776985
2023-05-13T00:08:19.919Z,472436,472436,0,0.15209285
2023-05-13T00:08:31.084Z,472437,472437,0,0.153035416
2023-05-13T00:08:41.892Z,472438,472438,0,0.153258051
2023-05-13T00:08:52.577Z,472439,472439,0,0.148407354
2023-05-13T00:09:03.289Z,472440,472440,0,0.153524593
2023-05-13T00:09:14.054Z,472441,472441,0,0.153072013
2023-05-13T00:09:24.839Z,472442,472442,0,0.155124142
2023-05-13T00:09:35.630Z,472443,472443,0,0.155034793
2023-05-13T00:09:46.689Z,472444,472444,0,0.155023893
2023-05-13T00:09:58.069Z,472445,472445,0,0.154497882
2023-05-13T00:10:08.927Z,472446,472446,0,0.289085012
2023-05-13T00:10:19.752Z,472447,472447,0,0.337189425
2023-05-13T00:10:30.483Z,472448,472448,0,0.28760156
2023-05-13T00:10:41.386Z,472449,472449,0,0.287732351
2023-05-13T00:10:52.176Z,472450,472450,0,0.292993966
2023-05-13T00:11:03.376Z,472451,472451,0,0.288304086
2023-05-13T00:11:14.385Z,472452,472452,0,0.288649785
2023-05-13T00:11:25.146Z,472453,472453,0,0.286273129
2023-05-13T00:11:35.840Z,472454,472454,0,0.287477986
2023-05-13T00:11:46.607Z,472455,472455,0,0.32654146
2023-05-13T00:11:57.393Z,472456,472456,0,0.326401799
2023-05-13T00:12:19.097Z,472458,472458,0,0.334115125
2023-05-13T00:12:30.639Z,472459,472459,0,0.327711257
2023-05-13T00:13:03.090Z,472462,472462,0,0.303069953
2023-05-13T00:13:08.619Z,472457,472457,0,60.518341848
2023-05-13T00:13:35.622Z,472465,472465,0,0.347273214
2023-05-13T00:13:46.784Z,472466,472466,0,0.491583874
2023-05-13T00:13:56.967Z,472463,472463,0,43.276117549
2023-05-13T00:14:12.567Z,472460,472460,0,91.417656673
2023-05-13T00:14:19.034Z,472469,472469,0,0.364928364
2023-05-13T00:14:23.432Z,472461,472461,0,91.38062322
2023-05-13T00:14:24.799Z,472464,472464,0,60.193771495
2023-05-13T00:14:27.058Z,472467,472467,0,30.017214663
2023-05-13T00:14:51.697Z,472472,472472,0,0.486410823
2023-05-13T00:15:00.189Z,472468,472468,0,52.364861296
2023-05-13T00:15:03.503Z,472473,472473,0,0.951920824
2023-05-13T00:15:15.107Z,472474,472474,0,0.487516132
2023-05-13T00:15:40.853Z,472471,472471,0,60.429892406
2023-05-13T00:15:48.143Z,472476,472476,0,0.416011521
2023-05-13T00:15:58.998Z,472477,472477,0,0.437828034
2023-05-13T00:15:59.646Z,472470,472470,0,90.090093855
2023-05-13T00:16:31.255Z,472480,472480,0,0.49238924
2023-05-13T00:16:41.890Z,472481,472481,0,0.352631829
2023-05-13T00:16:52.697Z,472482,472482,0,0.343064283
2023-05-13T00:16:56.745Z,472475,472475,0,91.359994934
2023-05-13T00:17:03.472Z,472483,472483,0,0.346482006
2023-05-13T00:17:09.732Z,472478,472478,0,60.354274348
2023-05-13T00:17:25.193Z,472485,472485,0,0.485210654
2023-05-13T00:17:35.956Z,472486,472486,0,0.506642023
2023-05-13T00:17:46.929Z,472487,472487,0,0.489963502
2023-05-13T00:17:51.285Z,472479,472479,0,91.232916417
2023-05-13T00:18:19.298Z,472490,472490,0,0.486278336
2023-05-13T00:18:30.212Z,472491,472491,0,0.624082984
2023-05-13T00:18:44.282Z,472484,472484,0,90.409784901
2023-05-13T00:18:51.639Z,472493,472493,0,0.475949683
2023-05-13T00:19:02.416Z,472494,472494,0,0.487176442
2023-05-13T00:19:13.414Z,472495,472495,0,0.485088205
2023-05-13T00:19:27.797Z,472488,472488,0,90.62948725
2023-05-13T00:19:35.158Z,472497,472497,0,0.622296502
2023-05-13T00:19:38.473Z,472489,472489,0,90.499460777
2023-05-13T00:19:45.821Z,472498,472498,0,0.482334532
2023-05-13T00:19:58.199Z,280602,280701,0,4590.244652077
2023-05-13T00:20:07.609Z,472500,472500,0,0.705298193
2023-05-13T00:20:11.895Z,472492,472492,0,91.457749266
2023-05-13T00:20:18.367Z,472501,472501,0,0.623838516
2023-05-13T00:20:28.967Z,472502,472502,0,0.488681488
2023-05-13T00:20:50.544Z,472504,472504,0,0.570018909
2023-05-13T00:20:54.408Z,472496,472496,0,90.619918208
2023-05-13T00:20:56.652Z,472499,472499,0,60.641215211
2023-05-13T00:21:01.559Z,472505,472505,0,0.488575902
2023-05-13T00:21:12.888Z,472506,472506,0,0.483671699
2023-05-13T00:21:23.504Z,472507,472507,0,0.370937098
2023-05-13T00:21:34.424Z,472508,472508,0,0.488528594
2023-05-13T00:21:39.799Z,472503,472503,0,60.64250832
2023-05-13T00:21:45.133Z,472509,472509,0,0.333557568
2023-05-13T00:21:55.938Z,472510,472510,0,0.346511466
2023-05-13T00:22:06.751Z,472511,472511,0,0.330608991
2023-05-13T00:22:17.717Z,472512,472512,0,0.345524198
2023-05-13T00:22:28.433Z,472513,472513,0,0.306881939
2023-05-13T00:22:40.834Z,472514,472514,0,0.457277824
2023-05-13T00:22:51.100Z,472515,472515,0,0.000071827
2023-05-13T00:23:23.836Z,472518,472518,0,0.398145452
2023-05-13T00:23:34.737Z,472519,472519,0,0.307615259
2023-05-13T00:23:45.508Z,472520,472520,0,0.20978085
2023-05-13T00:23:56.528Z,472521,472521,0,0.350109809
2023-05-13T00:24:02.701Z,472516,472516,0,60.810015903
2023-05-13T00:24:07.214Z,472522,472522,0,0.347738661
2023-05-13T00:24:18.124Z,472523,472523,0,0.547015835
2023-05-13T00:24:28.733Z,472524,472524,0,0.348154024
2023-05-13T00:24:39.671Z,472525,472525,0,0.491348662
2023-05-13T00:24:43.307Z,472517,472517,0,90.683606487
2023-05-13T00:24:53.756Z,472526,472526,0,3.863732106
2023-05-13T00:25:01.333Z,472527,472527,0,0.472902122
2023-05-13T00:25:12.046Z,472528,472528,0,0.473802327
2023-05-13T00:25:23.157Z,472529,472529,0,0.730481969
2023-05-13T00:25:33.818Z,472530,472530,0,0.47311179
2023-05-13T00:25:46.410Z,472531,472531,0,2.368272021
2023-05-13T00:25:55.575Z,472532,472532,0,0.523020677
2023-05-13T00:26:07.188Z,472533,472533,0,0.785897659
2023-05-13T00:26:18.717Z,472534,472534,0,1.545569036
2023-05-13T00:26:28.340Z,472535,472535,0,0.352715479
2023-05-13T00:26:39.062Z,472536,472536,0,0.327436579
2023-05-13T00:26:49.781Z,472537,472537,0,0.350332851
2023-05-13T00:27:11.348Z,472539,472539,0,0.391260596
2023-05-13T00:27:11.419Z,280702,280801,1,4875.054370284
2023-05-13T00:27:33.092Z,472541,472541,0,0.208771655
2023-05-13T00:27:55.435Z,472543,472543,0,0.482419591
2023-05-13T00:28:06.262Z,472544,472544,0,0.49127862
2023-05-13T00:28:17.048Z,472545,472545,0,0.496276892
2023-05-13T00:28:22.408Z,472540,472540,0,60.683561607
2023-05-13T00:28:27.711Z,472546,472546,0,0.350210691
2023-05-13T00:28:30.772Z,472538,472538,0,90.620997786
2023-05-13T00:28:38.661Z,472547,472547,0,0.345938493
2023-05-13T00:28:49.553Z,472548,472548,0,0.336754957
2023-05-13T00:29:00.526Z,472549,472549,0,0.349812583
2023-05-13T00:29:11.274Z,472550,472550,0,0.334537844
2023-05-13T00:29:13.953Z,472542,472542,0,90.372032499
2023-05-13T00:29:13.960Z,280730,280730,0,0.006776681
2023-05-13T00:29:22.264Z,472551,472551,0,0.65106257
2023-05-13T00:29:32.728Z,472552,472552,0,0.3548121
2023-05-13T00:29:43.469Z,472553,472553,0,0.427561101
2023-05-13T00:29:54.166Z,472554,472554,0,0.338847023
2023-05-13T00:30:05.169Z,472555,472555,0,0.329954563
2023-05-13T00:30:16.309Z,472556,472556,0,0.34540017
2023-05-13T00:30:27.155Z,472557,472557,0,0.349161937
2023-05-13T00:30:35.327Z,280802,280901,0,4310.818649304
2023-05-13T00:30:38.248Z,472558,472558,0,0.661348009
2023-05-13T00:30:49.272Z,472559,472559,0,0.865623061
2023-05-13T00:30:59.627Z,472560,472560,0,0.502116195
2023-05-13T00:31:11.832Z,472561,472561,0,2.017725569
2023-05-13T00:31:21.210Z,472562,472562,0,0.532764916
2023-05-13T00:31:32.073Z,472563,472563,0,0.584092816
2023-05-13T00:31:42.896Z,472564,472564,0,0.483403501
2023-05-13T00:31:53.564Z,472565,472565,0,0.341608688
2023-05-13T00:34:07.785Z,472567,472567,0,112.844433195
2023-05-13T00:34:07.789Z,472568,472568,0,101.950955866
2023-05-13T00:34:07.792Z,472572,472572,0,56.660821388
2023-05-13T00:34:07.799Z,472570,472570,0,78.747866449
2023-05-13T00:34:07.801Z,472571,472571,0,67.449969337
2023-05-13T00:34:07.805Z,472569,472569,0,90.990140052
2023-05-13T00:34:07.807Z,472566,472566,0,123.715081689
2023-05-13T00:34:07.810Z,472575,472575,0,12.630788927
2023-05-13T00:34:07.817Z,472573,472573,0,34.298647171
2023-05-13T00:34:08.131Z,472576,472576,0,2.28758684
2023-05-13T00:34:08.302Z,280902,281001,1,4077.137645679
2023-05-13T00:34:16.765Z,472577,472577,0,0.206633798
2023-05-13T00:34:27.517Z,472578,472578,0,0.205036795
2023-05-13T00:34:38.330Z,472579,472579,0,0.234576055
2023-05-13T00:34:59.868Z,472581,472581,0,0.205099924
2023-05-13T00:35:08.111Z,472574,472574,0,83.747605266
2023-05-13T00:35:10.786Z,472582,472582,0,0.332509373
2023-05-13T00:35:21.611Z,472583,472583,0,0.431755475
2023-05-13T00:35:32.454Z,472584,472584,0,0.349035078
2023-05-13T00:35:43.351Z,472585,472585,0,0.466016058
2023-05-13T00:35:54.139Z,472586,472586,0,0.462627675
2023-05-13T00:36:04.888Z,472587,472587,0,0.334670238
2023-05-13T00:36:15.734Z,472588,472588,0,0.351743487
2023-05-13T00:36:20.419Z,472580,472580,0,91.569443168
2023-05-13T00:36:20.419Z,280997,280997,0,0.000080203
2023-05-13T00:36:26.509Z,472589,472589,0,0.37477858
2023-05-13T00:36:37.191Z,472590,472590,0,0.318486145
2023-05-13T00:36:47.783Z,472591,472591,0,0.160847403
2023-05-13T00:36:58.495Z,472592,472592,0,0.160547518
2023-05-13T00:37:09.292Z,472593,472593,0,0.158675963
2023-05-13T00:37:20.191Z,472594,472594,0,0.29672203
2023-05-13T00:37:30.896Z,472595,472595,0,0.300473642
2023-05-13T00:37:41.643Z,472596,472596,0,0.212967866
2023-05-13T00:37:52.536Z,472597,472597,0,0.233136285
2023-05-13T00:38:03.796Z,472598,472598,0,0.779489235
2023-05-13T00:38:24.660Z,472600,472600,0,0.219289696
2023-05-13T00:38:35.817Z,472601,472601,0,0.348626759
2023-05-13T00:38:47.288Z,472602,472602,0,0.512045521
2023-05-13T00:38:57.851Z,472603,472603,0,0.215323253
2023-05-13T00:39:08.665Z,472604,472604,0,0.212538524
2023-05-13T00:39:13.965Z,472599,472599,0,60.194340068
2023-05-13T00:39:19.663Z,472605,472605,0,0.345886853
2023-05-13T00:39:30.481Z,472606,472606,0,0.37880011
2023-05-13T00:39:41.451Z,472607,472607,0,0.494155994
2023-05-13T00:39:52.231Z,472608,472608,0,0.56159241
2023-05-13T00:40:02.853Z,472609,472609,0,0.345385647
2023-05-13T00:40:13.607Z,472610,472610,0,0.356289046
2023-05-13T00:40:24.458Z,472611,472611,0,0.351198072
2023-05-13T00:40:35.264Z,472612,472612,0,0.348979241
2023-05-13T00:40:45.872Z,472613,472613,0,0.212784658
2023-05-13T00:40:56.611Z,472614,472614,0,0.213039233
2023-05-13T00:41:07.617Z,472615,472615,0,0.352846487
2023-05-13T00:41:18.742Z,472616,472616,0,0.498011031
2023-05-13T00:41:29.443Z,472617,472617,0,0.212593522
2023-05-13T00:41:40.365Z,472618,472618,0,0.217443917
2023-05-13T00:41:51.260Z,472619,472619,0,0.355830576
2023-05-13T00:42:02.399Z,472620,472620,0,0.659559884
2023-05-13T00:42:12.924Z,472621,472621,0,0.357377516
2023-05-13T00:42:23.757Z,472622,472622,0,0.455276016
2023-05-13T00:42:34.377Z,472623,472623,0,0.356269523
2023-05-13T00:42:45.293Z,472624,472624,0,0.353911479
2023-05-13T00:42:56.252Z,472625,472625,0,0.598892072
2023-05-13T00:43:17.901Z,472627,472627,0,0.491754976
2023-05-13T00:43:28.394Z,472628,472628,0,0.211538303
2023-05-13T00:43:39.573Z,472629,472629,0,0.379228105
2023-05-13T00:43:50.601Z,472630,472630,0,0.212651583
2023-05-13T00:44:01.445Z,472631,472631,0,0.21532356
2023-05-13T00:44:12.293Z,472632,472632,0,0.346826461
2023-05-13T00:44:23.170Z,472633,472633,0,0.425437226
2023-05-13T00:44:33.688Z,472634,472634,0,0.21313235
2023-05-13T00:44:37.879Z,472626,472626,0,91.380443629
2023-05-13T00:44:44.686Z,472635,472635,0,0.393404019
2023-05-13T00:44:55.581Z,472636,472636,0,0.587340401
2023-05-13T00:45:06.170Z,472637,472637,0,0.307662249
2023-05-13T00:45:17.536Z,472638,472638,0,0.463201667
2023-05-13T00:45:28.145Z,472639,472639,0,0.365598119
2023-05-13T00:45:39.216Z,472640,472640,0,0.549432042
2023-05-13T00:45:50.374Z,472641,472641,0,0.417486269
2023-05-13T00:46:01.145Z,472642,472642,0,0.396370324
2023-05-13T00:46:11.980Z,472643,472643,0,0.407357319
2023-05-13T00:46:22.842Z,472644,472644,0,0.343347974
2023-05-13T00:46:33.541Z,472645,472645,0,0.211629425
2023-05-13T00:46:45.098Z,472646,472646,0,0.511186877
2023-05-13T00:46:55.652Z,472647,472647,0,0.351394233
2023-05-13T00:47:06.422Z,472648,472648,0,0.285707278
2023-05-13T00:47:17.178Z,472649,472649,0,0.349797792
2023-05-13T00:47:27.787Z,472650,472650,0,0.211664518
2023-05-13T00:47:38.699Z,472651,472651,0,0.353922832
2023-05-13T00:47:49.965Z,472652,472652,0,0.212428926
2023-05-13T00:48:01.165Z,472653,472653,0,0.489808657
2023-05-13T00:48:11.828Z,472654,472654,0,0.337753656
2023-05-13T00:48:22.582Z,472655,472655,0,0.349546166
2023-05-13T00:48:33.464Z,472656,472656,0,0.356468378
2023-05-13T00:48:44.014Z,472657,472657,0,0.244999139
2023-05-13T00:48:54.826Z,472658,472658,0,0.348071914
2023-05-13T00:49:05.850Z,472659,472659,0,0.512596641
2023-05-13T00:49:16.397Z,472660,472660,0,0.3511186
2023-05-13T00:49:38.195Z,472662,472662,0,0.336725473
2023-05-13T00:49:48.878Z,472663,472663,0,0.210769506
2023-05-13T00:49:59.664Z,472664,472664,0,0.212464455
2023-05-13T00:50:10.536Z,472665,472665,0,0.212284117
2023-05-13T00:50:22.966Z,472666,472666,0,0.520787504
2023-05-13T00:50:33.916Z,472667,472667,0,0.211909506
2023-05-13T00:50:44.686Z,472668,472668,0,0.210028525
2023-05-13T00:50:55.624Z,472669,472669,0,0.300520276
2023-05-13T00:50:57.676Z,472661,472661,0,90.675749652
2023-05-13T00:51:18.074Z,472670,472670,0,0.413331159
2023-05-13T00:51:39.646Z,472672,472672,0,0.352298616
2023-05-13T00:51:50.305Z,472673,472673,0,0.351076931
2023-05-13T00:52:00.858Z,472674,472674,0,0.215582975
2023-05-13T00:52:11.552Z,472675,472675,0,0.212600976
2023-05-13T00:52:22.520Z,472676,472676,0,0.446934681
2023-05-13T00:52:33.232Z,472677,472677,0,0.352137376
2023-05-13T00:52:44.024Z,472678,472678,0,0.349072518
2023-05-13T00:52:54.586Z,472679,472679,0,0.212095092
2023-05-13T00:52:59.891Z,472671,472671,0,91.473652301
2023-05-13T00:53:05.533Z,472680,472680,0,0.35375293
2023-05-13T00:53:16.267Z,472681,472681,0,0.347312117
2023-05-13T00:53:27.042Z,472682,472682,0,0.356884694
2023-05-13T00:53:38.089Z,472683,472683,0,0.418576429
2023-05-13T00:53:48.978Z,472684,472684,0,0.49116606
2023-05-13T00:54:10.437Z,472686,472686,0,0.358514385
2023-05-13T00:54:21.135Z,472687,472687,0,0.353749358
2023-05-13T00:54:32.178Z,472688,472688,0,0.351708594
2023-05-13T00:54:43.072Z,472689,472689,0,0.453833937
2023-05-13T00:54:53.722Z,472690,472690,0,0.408924471
2023-05-13T00:55:04.460Z,472691,472691,0,0.364141856
2023-05-13T00:55:15.092Z,472692,472692,0,0.349262728
2023-05-13T00:55:25.787Z,472693,472693,0,0.213819928
2023-05-13T00:55:29.461Z,472685,472685,0,90.123015827
2023-05-13T00:55:36.925Z,472694,472694,0,0.569772812
2023-05-13T00:55:47.431Z,472695,472695,0,0.351533847
2023-05-13T00:55:58.171Z,472696,472696,0,0.352247414
2023-05-13T00:56:08.780Z,472697,472697,0,0.360811507
2023-05-13T00:56:19.786Z,472698,472698,0,0.350771928
2023-05-13T00:56:41.892Z,472700,472700,0,0.355399962
2023-05-13T00:56:52.635Z,472701,472701,0,0.299322473
2023-05-13T00:57:03.560Z,472702,472702,0,0.371724578
2023-05-13T00:57:14.314Z,472703,472703,0,0.349727723
2023-05-13T00:57:25.140Z,472704,472704,0,0.304185336
2023-05-13T00:57:36.078Z,472705,472705,0,0.487774036
2023-05-13T00:57:46.637Z,472706,472706,0,0.239483425
2023-05-13T00:57:57.587Z,472707,472707,0,0.348491867
2023-05-13T00:58:00.861Z,472699,472699,0,90.105801404
2023-05-13T00:58:07.922Z,472708,472708,0,0.000090242
2023-05-13T00:58:18.991Z,472709,472709,0,0.35861037
2023-05-13T00:58:29.594Z,472710,472710,0,0.21175261
2023-05-13T00:58:40.728Z,472711,472711,0,0.49085039
2023-05-13T00:58:51.600Z,472712,472712,0,0.521974115
2023-05-13T00:59:02.562Z,472713,472713,0,0.490342495
2023-05-13T00:59:13.349Z,472714,472714,0,0.458692664
2023-05-13T00:59:25.905Z,472715,472715,0,2.072812531
2023-05-13T00:59:36.550Z,472716,472716,0,1.990648235
2023-05-13T00:59:47.276Z,472717,472717,0,1.973991927
2023-05-13T00:59:58.256Z,472718,472718,0,2.082031965
2023-05-13T01:00:09.166Z,472719,472719,0,2.125819055
2023-05-13T01:00:18.047Z,472720,472720,0,0.345030051
2023-05-13T01:00:28.704Z,472721,472721,0,0.152777363
2023-05-13T01:00:39.557Z,472722,472722,0,0.153555766
2023-05-13T01:00:50.628Z,472723,472723,0,0.153353278
2023-05-13T01:01:01.592Z,472724,472724,0,0.155423996
2023-05-13T01:01:12.363Z,472725,472725,0,0.156713153
2023-05-13T01:01:23.270Z,472726,472726,0,0.14879078
2023-05-13T01:01:34.080Z,472727,472727,0,0.157664004
2023-05-13T01:01:45.564Z,472728,472728,0,0.369516313
2023-05-13T01:01:56.084Z,472729,472729,0,0.163653739
2023-05-13T01:02:06.839Z,472730,472730,0,0.156833128
2023-05-13T01:02:17.679Z,472731,472731,0,0.154145123
2023-05-13T01:02:28.441Z,472732,472732,0,0.153920525
2023-05-13T01:02:39.212Z,472733,472733,0,0.154655164
2023-05-13T01:02:49.993Z,472734,472734,0,0.154144631
2023-05-13T01:03:01.086Z,472735,472735,0,0.172345833
2023-05-13T01:03:11.824Z,472736,472736,0,0.153501164
2023-05-13T01:03:22.646Z,472737,472737,0,0.153047056
2023-05-13T01:03:33.876Z,472738,472738,0,0.158992278
2023-05-13T01:03:44.674Z,472739,472739,0,0.153708595
2023-05-13T01:03:55.556Z,472740,472740,0,0.155297295
2023-05-13T01:04:17.542Z,472742,472742,0,0.15157166
2023-05-13T01:04:28.544Z,472743,472743,0,0.151918973
2023-05-13T01:04:39.280Z,472744,472744,0,0.181603742
2023-05-13T01:04:50.028Z,472745,472745,0,0.208548119
2023-05-13T01:05:00.674Z,472746,472746,0,0.156679095
2023-05-13T01:05:11.529Z,472747,472747,0,0.155734695
2023-05-13T01:05:23.753Z,472748,472748,0,1.623859792
2023-05-13T01:05:35.106Z,472749,472749,0,0.158121984
2023-05-13T01:05:36.968Z,472741,472741,0,90.439668808
2023-05-13T01:05:46.227Z,472750,472750,0,0.151258851
2023-05-13T01:05:57.060Z,472751,472751,0,0.151597968
2023-05-13T01:06:07.835Z,472752,472752,0,0.154865695
2023-05-13T01:06:18.924Z,472753,472753,0,0.576218929
2023-05-13T01:06:29.275Z,472754,472754,0,0.15253872
2023-05-13T01:06:40.188Z,472755,472755,0,0.155059544
2023-05-13T01:06:51.567Z,472756,472756,0,0.684312661
2023-05-13T01:06:54.142Z,281102,281201,0,3988.274719155
2023-05-13T01:07:01.808Z,472757,472757,0,0.156705571
2023-05-13T01:07:12.769Z,472758,472758,0,0.177005892
2023-05-13T01:07:23.607Z,472759,472759,0,0.14900381
2023-05-13T01:07:36.290Z,472760,472760,0,2.013911589
2023-05-13T01:07:45.336Z,472761,472761,0,0.152531753
2023-05-13T01:07:56.143Z,472762,472762,0,0.157354062
2023-05-13T01:08:08.404Z,472763,472763,0,0.155985777
2023-05-13T01:08:19.179Z,472764,472764,0,0.156926625
2023-05-13T01:08:31.090Z,472765,472765,0,0.741809952
2023-05-13T01:08:52.879Z,472766,472766,0,0.153265672
2023-05-13T01:09:03.725Z,472767,472767,0,0.15527807
2023-05-13T01:09:14.417Z,472768,472768,0,0.152104367
2023-05-13T01:09:25.133Z,472769,472769,0,0.153412515
2023-05-13T01:09:35.862Z,472770,472770,0,0.152243404
2023-05-13T01:09:46.615Z,472771,472771,0,0.154534053
2023-05-13T01:09:57.473Z,472772,472772,0,0.154120792
2023-05-13T01:10:11.493Z,472773,472773,0,2.997569399
2023-05-13T01:10:19.502Z,472774,472774,0,0.280048733
2023-05-13T01:10:31.985Z,472775,472775,0,1.93954536
2023-05-13T01:10:40.901Z,472776,472776,0,0.15298684
2023-05-13T01:10:51.698Z,472777,472777,0,0.152977338
2023-05-13T01:11:02.502Z,472778,472778,0,0.153985412
2023-05-13T01:11:13.400Z,472779,472779,0,0.328371375
2023-05-13T01:11:19.796Z,281002,281101,0,4256.835507265
2023-05-13T01:11:24.186Z,472780,472780,0,0.154666902
2023-05-13T01:11:35.053Z,472781,472781,0,0.159770463
2023-05-13T01:11:45.896Z,472782,472782,0,0.151759978
2023-05-13T01:11:56.563Z,472783,472783,0,0.157985657
2023-05-13T01:12:07.410Z,472784,472784,0,0.293372336
2023-05-13T01:12:18.073Z,472785,472785,0,0.1550579
2023-05-13T01:12:29.170Z,472786,472786,0,0.547489004
2023-05-13T01:13:39.601Z,472788,472788,0,49.514265484
2023-05-13T01:13:44.649Z,472793,472793,0,0.356423701
2023-05-13T01:13:55.503Z,472794,472794,0,0.5308717
2023-05-13T01:14:01.282Z,472789,472789,0,60.363151244
2023-05-13T01:14:09.992Z,472787,472787,0,90.586685274
2023-05-13T01:14:12.007Z,472790,472790,0,60.197303911
2023-05-13T01:14:17.329Z,472796,472796,0,0.498030898
2023-05-13T01:14:25.774Z,472792,472792,0,52.514611913
2023-05-13T01:14:28.257Z,472797,472797,0,0.608893904
2023-05-13T01:14:52.624Z,472791,472791,0,90.09000178
2023-05-13T01:15:06.197Z,472795,472795,0,60.195644185
2023-05-13T01:15:32.672Z,472803,472803,0,0.305021303
2023-05-13T01:15:38.565Z,472798,472798,0,60.194173201
2023-05-13T01:15:49.387Z,472799,472799,0,60.190027151
2023-05-13T01:15:53.940Z,472805,472805,0,0.000065273
2023-05-13T01:16:30.511Z,472800,472800,0,90.540276662
2023-05-13T01:16:42.319Z,472801,472801,0,91.49611287
2023-05-13T01:16:52.073Z,472802,472802,0,90.472532587
2023-05-13T01:17:05.196Z,472806,472806,0,60.357924521
2023-05-13T01:17:10.310Z,472812,472812,0,0.626395639
2023-05-13T01:17:13.550Z,472804,472804,0,90.366625965
2023-05-13T01:17:15.784Z,472807,472807,0,60.217240824
2023-05-13T01:17:21.010Z,472813,472813,0,0.488162296
2023-05-13T01:17:26.705Z,472808,472808,0,60.352643241
2023-05-13T01:17:31.855Z,472814,472814,0,0.493922465
2023-05-13T01:17:37.409Z,472809,472809,0,60.2146545
2023-05-13T01:17:42.547Z,472815,472815,0,0.352249394
2023-05-13T01:17:53.192Z,472816,472816,0,0.217206456
2023-05-13T01:17:59.338Z,472811,472811,0,60.357856965
2023-05-13T01:18:18.322Z,472810,472810,0,90.225030241
2023-05-13T01:19:34.067Z,472817,472817,0,90.394100409
2023-05-13T01:19:41.826Z,472826,472826,0,0.335996283
2023-05-13T01:19:44.701Z,472818,472818,0,90.313595821
2023-05-13T01:19:55.792Z,472819,472819,0,90.366640075
2023-05-13T01:19:58.305Z,472822,472822,0,60.322775522
2023-05-13T01:20:03.627Z,472828,472828,0,0.49491357
2023-05-13T01:20:06.710Z,472820,472820,0,90.471591901
2023-05-13T01:20:18.927Z,472821,472821,0,91.745415012
2023-05-13T01:20:36.268Z,472831,472831,0,0.672583587
2023-05-13T01:20:39.240Z,472823,472823,0,90.480912294
2023-05-13T01:20:47.311Z,472832,472832,0,0.489432154
2023-05-13T01:20:50.563Z,472824,472824,0,90.567179939
2023-05-13T01:20:58.012Z,472833,472833,0,0.490272199
